instance,shape_0,shape_1,shape_2,volume,class_idx,class_label,class_volume,class_volume_ratio,compactness,std,mean_intensity,std_intensity,min_intensity,max_intensity,modality,n_training_samples,n_test_samples,n_channels,n_classes,source
hippocampus_219,37,45,39,64935,2,Posterior,1292,0.019896819896819896,0.07472484262018665,0.139645753443538,51.81965944272446,13.505158418500264,29.0,98.0,3,260,130,1,3,MRI
hippocampus_319,33,48,34,53856,0,background,51434,0.9550282234105764,0.3398458153602438,0.20724216728217887,50.69034101955905,24.612042492208257,1.0,113.0,3,260,130,1,3,MRI
hippocampus_319,33,48,34,53856,1,Anterior,1380,0.025623885918003565,0.1694971353504064,0.15801045025081317,42.257246376811594,8.868511203594657,19.0,73.0,3,260,130,1,3,MRI
hippocampus_319,33,48,34,53856,2,Posterior,1042,0.019347890671420082,0.0696078217343483,0.13774450913915537,43.14107485604607,9.56893676748047,23.0,78.0,3,260,130,1,3,MRI
hippocampus_207,35,53,33,61215,0,background,57141,0.9334476843910806,0.31671574974619493,0.24924506995326948,259896.66776810872,106598.22464242677,0.0,544567.0,3,260,130,1,3,MRI
hippocampus_207,35,53,33,61215,1,Anterior,1987,0.032459364534836235,0.17730681024997996,0.17721668710601393,196079.344441998,41706.929813844145,95711.78125,392748.34375,3,260,130,1,3,MRI
hippocampus_207,35,53,33,61215,2,Posterior,2087,0.03409295107408315,0.08127633605069269,0.18146796345675817,198187.26040668425,53662.61158080237,46205.6875,425752.40625,3,260,130,1,3,MRI
hippocampus_067,36,42,41,61992,0,background,59181,0.954655439411537,0.37232902292395176,0.2080587210705243,563.5903780547497,266.7918766638582,0.0,1695.261962890625,3,260,130,1,3,MRI
hippocampus_067,36,42,41,61992,1,Anterior,1521,0.024535423925667828,0.18305636553651014,0.15470435319814238,419.8171931059246,98.96995594293699,100.908447265625,867.8126831054688,3,260,130,1,3,MRI
hippocampus_067,36,42,41,61992,2,Posterior,1290,0.0208091366627952,0.12153293642326878,0.14274493509103683,425.3069579841555,115.4842315480969,127.81736755371094,887.994384765625,3,260,130,1,3,MRI
hippocampus_004,36,52,38,71136,0,background,67438,0.948015069725596,0.3379782675863363,0.22199661551196975,460.52867912208876,201.26002480125462,0.0,2252.49072265625,3,260,130,1,3,MRI
hippocampus_004,36,52,38,71136,1,Anterior,1832,0.02575348627980207,0.19036148603090317,0.15839900322993866,340.01258731825385,97.28091696650931,95.34352111816406,792.5430297851562,3,260,130,1,3,MRI
hippocampus_004,36,52,38,71136,2,Posterior,1866,0.02623144399460189,0.09720306605424446,0.15982288741153428,323.42262207145734,103.12551050577467,53.63072967529297,738.9122924804688,3,260,130,1,3,MRI
hippocampus_104,35,53,39,72345,0,background,68528,0.9472389245974152,0.3333461369351878,0.22355613238054461,735.3501122236642,346.7787494940888,0.0,4702.869140625,3,260,130,1,3,MRI
hippocampus_104,35,53,39,72345,1,Anterior,2221,0.030700117492570324,0.17678531186371674,0.17250397177605134,550.7902549630294,152.59055471845878,59.90916442871094,1228.1378173828125,3,260,130,1,3,MRI
hippocampus_104,35,53,39,72345,2,Posterior,1596,0.022060957910014514,0.08848744844766743,0.14688183021091167,528.9786353147119,159.17767151934976,209.68206787109375,1128.2891845703125,3,260,130,1,3,MRI
hippocampus_175,33,47,35,54285,0,background,51546,0.9495440729483283,0.3414082661701165,0.2188838195870771,403.1210159527679,208.9372156071221,0.0,1719.46630859375,3,260,130,1,3,MRI
hippocampus_175,33,47,35,54285,1,Anterior,1575,0.029013539651837523,0.20737721844896154,0.1678444344287554,330.71207737029545,82.25786029226042,71.64442443847656,650.3109741210938,3,260,130,1,3,MRI
hippocampus_175,33,47,35,54285,2,Posterior,1164,0.021442387399834208,0.0806690169750281,0.14485375874456846,328.65910610382497,96.3798142623418,44.0888786315918,716.4442749023438,3,260,130,1,3,MRI
hippocampus_075,32,47,41,61664,0,background,58616,0.950570835495589,0.34692536788523215,0.2167623634324162,61.19291660979937,24.460693303875175,1.0,127.0,3,260,130,1,3,MRI
hippocampus_075,32,47,41,61664,1,Anterior,1222,0.019817073170731708,0.17853069774518723,0.1393712910956829,43.9189852700491,8.92911618403152,24.0,77.0,3,260,130,1,3,MRI
hippocampus_075,32,47,41,61664,2,Posterior,1826,0.029612091333679293,0.0854389927770968,0.16951464650738926,44.69879518072289,9.261100540127345,25.0,85.0,3,260,130,1,3,MRI
hippocampus_108,36,53,37,70596,0,background,66656,0.9441894724913593,0.3315209248634564,0.22955546721402206,494.66000674564106,245.82483023102816,0.0,2834.451904296875,3,260,130,1,3,MRI
hippocampus_108,36,53,37,70596,1,Anterior,2059,0.02916595841124143,0.20044536103697133,0.1682715224902751,370.33154044167514,106.4502201105767,67.66595458984375,834.5468139648438,3,260,130,1,3,MRI
hippocampus_108,36,53,37,70596,2,Posterior,1881,0.026644569097399286,0.09051193803524298,0.1610423423668856,347.9186978763497,120.56993720523677,37.59219741821289,917.2496337890625,3,260,130,1,3,MRI
hippocampus_008,36,48,40,69120,0,background,65872,0.9530092592592593,0.35727156761273615,0.21161902330692584,545.2800766327282,255.7128582201492,0.0,3108.34912109375,3,260,130,1,3,MRI
hippocampus_008,36,48,40,69120,1,Anterior,1725,0.024956597222222224,0.18900888378197556,0.1559928379038922,378.64625993811563,93.59558997448957,75.9677963256836,759.677978515625,3,260,130,1,3,MRI
hippocampus_008,36,48,40,69120,2,Posterior,1523,0.02203414351851852,0.08314118455383124,0.14679455043673742,372.2031386257079,108.87278998904344,120.2823486328125,829.3151245117188,3,260,130,1,3,MRI
hippocampus_143,32,45,41,59040,0,background,56643,0.959400406504065,0.35430840228770616,0.19736075218720614,55.1611496566213,22.60237554691059,2.0,167.0,3,260,130,1,3,MRI
hippocampus_143,32,45,41,59040,1,Anterior,1193,0.020206639566395665,0.17342678350916774,0.14070654314504863,45.922045264040236,9.206568148568145,24.0,85.0,3,260,130,1,3,MRI
hippocampus_143,32,45,41,59040,2,Posterior,1204,0.020392953929539295,0.06360400061887177,0.1413403033800585,43.647840531561464,10.580598915457752,23.0,86.0,3,260,130,1,3,MRI
hippocampus_389,34,49,32,53312,0,background,50365,0.9447216386554622,0.32928589984078893,0.228522786854179,518.1000193111996,242.66203343245195,0.0,1029.054443359375,3,260,130,1,3,MRI
hippocampus_389,34,49,32,53312,1,Anterior,1763,0.03306947779111645,0.1733646479105573,0.1788180288162782,414.01600540299614,109.82890780546958,12.944080352783203,815.47705078125,3,260,130,1,3,MRI
hippocampus_389,34,49,32,53312,2,Posterior,1184,0.02220888355342137,0.06428714565784352,0.14736230537261535,432.58263812194,123.44544394804845,90.60856628417969,899.6135864257812,3,260,130,1,3,MRI
hippocampus_289,35,49,36,61740,0,background,59002,0.9556527372853904,0.34525012885055284,0.2058654487871412,414.8724922610155,194.63359402139116,0.0,1370.0418701171875,3,260,130,1,3,MRI
hippocampus_289,35,49,36,61740,1,Anterior,1282,0.020764496274700357,0.23015926922027205,0.142594992791326,327.45350552349123,95.04485420256105,72.80416107177734,714.804443359375,3,260,130,1,3,MRI
hippocampus_289,35,49,36,61740,2,Posterior,1456,0.023582766439909298,0.05981756739786544,0.15174524561563693,321.84565559848323,82.07777982208464,92.65983581542969,668.4745483398438,3,260,130,1,3,MRI
hippocampus_297,34,51,30,52020,0,background,49234,0.9464436755094194,0.31097751995281725,0.22514005551576152,445.08179960228773,202.26770455423957,0.0,1844.3236083984375,3,260,130,1,3,MRI
hippocampus_297,34,51,30,52020,1,Anterior,1551,0.029815455594002307,0.18696454747479976,0.1700779062715801,365.3736541570962,84.49751099397898,52.197837829589844,690.1714477539062,3,260,130,1,3,MRI
hippocampus_297,34,51,30,52020,2,Posterior,1235,0.02374086889657824,0.042812433220339605,0.15224073055727802,384.8974244461368,83.75987119587305,121.79496002197266,707.5706787109375,3,260,130,1,3,MRI
hippocampus_020,36,46,43,71208,0,background,67597,0.9492894056847545,0.3556776090839261,0.21940608455428046,735.1179757603337,347.61066128262115,0.0,4215.65087890625,3,260,130,1,3,MRI
hippocampus_020,36,46,43,71208,1,Anterior,2146,0.030137063251320078,0.1301018614955942,0.1709643842146838,532.0575935882824,155.65736329787683,107.63363647460938,1139.1226806640625,3,260,130,1,3,MRI
hippocampus_020,36,46,43,71208,2,Posterior,1465,0.020573531063925402,0.0791359262548256,0.14195161458569994,522.9170416965419,165.13954745161922,17.938940048217773,1148.0921630859375,3,260,130,1,3,MRI
hippocampus_051,33,54,39,69498,0,background,66389,0.9552648997093441,0.3261236506006807,0.2067217238043472,549.7574433733522,252.8423202784971,0.0,2599.09814453125,3,260,130,1,3,MRI
hippocampus_051,33,54,39,69498,1,Anterior,1521,0.021885521885521887,0.21422097953385716,0.14630975981567404,439.08640941642443,108.9411091992467,39.26129913330078,942.271240234375,3,260,130,1,3,MRI
hippocampus_051,33,54,39,69498,2,Posterior,1588,0.02284957840513396,0.053319702820800376,0.14942381059202578,436.54214942605427,136.11626192730967,157.04519653320312,895.1576538085938,3,260,130,1,3,MRI
hippocampus_132,36,50,40,72000,0,background,68749,0.9548472222222222,0.3511195185103673,0.2076391206799152,58.28972057775386,24.274787701975974,2.0,254.0,3,260,130,1,3,MRI
hippocampus_132,36,50,40,72000,1,Anterior,1572,0.021833333333333333,0.16662067256424468,0.1461391080063406,41.60941475826972,9.353877584517745,15.0,96.0,3,260,130,1,3,MRI
hippocampus_132,36,50,40,72000,2,Posterior,1679,0.023319444444444445,0.09295262958140674,0.15091602948410388,40.836807623585464,10.693724267386292,21.0,86.0,3,260,130,1,3,MRI
hippocampus_385,35,48,40,67200,0,background,63803,0.9494494047619048,0.35062957153329855,0.21907814258654262,628.084193458367,271.84361956534144,0.0,2360.2392578125,3,260,130,1,3,MRI
hippocampus_385,35,48,40,67200,1,Anterior,2113,0.03144345238095238,0.17880834135058898,0.1745129269805511,470.7468694532532,111.2877066904656,27.767520904541016,951.03759765625,3,260,130,1,3,MRI
hippocampus_385,35,48,40,67200,2,Posterior,1284,0.019107142857142857,0.08348186807896438,0.13690164333922217,482.84453410597234,123.98005444499752,13.883760452270508,944.095703125,3,260,130,1,3,MRI
hippocampus_260,35,53,29,53795,0,background,50698,0.9424295938284227,0.3022241144306202,0.23292929078331237,478.82113338185513,245.97387173933927,0.0,1010.001953125,3,260,130,1,3,MRI
hippocampus_260,35,53,29,53795,1,Anterior,1379,0.025634352635003254,0.21784767961764434,0.1580418697687026,392.5639801136042,93.3204863890061,145.37905883789062,757.50146484375,3,260,130,1,3,MRI
hippocampus_260,35,53,29,53795,2,Posterior,1718,0.031936053536574034,0.049291286532179346,0.17582986669244538,368.0305628349118,104.28356341657742,91.818359375,856.9713134765625,3,260,130,1,3,MRI
hippocampus_360,34,49,37,61642,0,background,58711,0.9524512507705785,0.3442648918523168,0.21280945861530476,364.58244328679876,166.13960872326865,0.0,2272.75537109375,3,260,130,1,3,MRI
hippocampus_360,34,49,37,61642,1,Anterior,1298,0.021057071477239543,0.19360870994828966,0.14357461898971546,288.3284238189321,80.30692129361518,33.84954833984375,585.1136474609375,3,260,130,1,3,MRI
hippocampus_360,34,49,37,61642,2,Posterior,1633,0.026491677752181954,0.0754025137785673,0.1605922437792576,262.6027407333738,79.81839346212416,19.342599868774414,556.0997314453125,3,260,130,1,3,MRI
hippocampus_203,34,49,38,63308,0,background,60481,0.9553452960131421,0.3475796304886632,0.20654457484694194,229381.35590593534,111611.5829265298,0.0,963321.0625,3,260,130,1,3,MRI
hippocampus_203,34,49,38,63308,1,Anterior,1526,0.02410437859354268,0.1857363495598575,0.15337326209663094,175886.67062069953,40527.80911979998,12117.24609375,315048.40625,3,260,130,1,3,MRI
hippocampus_203,34,49,38,63308,2,Posterior,1301,0.020550325393315222,0.052879282547702196,0.14187321635722538,172854.70418187932,49169.60070537583,33322.42578125,396839.8125,3,260,130,1,3,MRI
hippocampus_303,35,48,38,63840,0,background,60546,0.9484022556390977,0.34751573719805234,0.22121351029665712,552.5816791147369,234.75673359680403,0.0,2559.06005859375,3,260,130,1,3,MRI
hippocampus_303,35,48,38,63840,1,Anterior,1758,0.027537593984962406,0.18855561393663242,0.16364374385378064,386.12569024755413,94.35441672009351,73.11600494384766,745.783203125,3,260,130,1,3,MRI
hippocampus_303,35,48,38,63840,2,Posterior,1536,0.02406015037593985,0.061705353017767445,0.15323596033512177,388.59060633182526,115.1049119398981,160.85520935058594,862.768798828125,3,260,130,1,3,MRI
hippocampus_372,36,50,34,61200,0,background,57717,0.9430882352941177,0.33360802952359075,0.2316739427383767,552.6123704190525,250.304443440116,0.0,1689.751220703125,3,260,130,1,3,MRI
hippocampus_372,36,50,34,61200,1,Anterior,1751,0.02861111111111111,0.22126598926735377,0.16671087376682653,417.93171863131084,108.55440712226304,72.07469940185547,912.9461669921875,3,260,130,1,3,MRI
hippocampus_372,36,50,34,61200,2,Posterior,1732,0.02830065359477124,0.06631371042794323,0.1658304151863584,398.87991431458715,116.59631209380937,24.024898529052734,912.9461669921875,3,260,130,1,3,MRI
hippocampus_311,37,49,37,67081,0,background,63880,0.9522815700421878,0.3508663317876538,0.21316984167600628,438.1272178205163,181.125279216145,0.0,2256.28662109375,3,260,130,1,3,MRI
hippocampus_311,37,49,37,67081,1,Anterior,1565,0.02333000402498472,0.1655354076600006,0.15094937872405736,317.6261533889527,83.84825071691444,72.76317596435547,664.7098999023438,3,260,130,1,3,MRI
hippocampus_311,37,49,37,67081,2,Posterior,1636,0.024388425932827477,0.0837072251705535,0.15425184152335575,313.887009431797,88.7374155555978,67.94719696044922,688.9992065429688,3,260,130,1,3,MRI
hippocampus_244,38,53,30,60420,0,background,57212,0.9469049983449189,0.3117564004034154,0.2242229302598823,480.28545566042897,247.70698839046295,0.0,2270.8486328125,3,260,130,1,3,MRI
hippocampus_244,38,53,30,60420,1,Anterior,1697,0.02808672624958623,0.15131938908049922,0.16522064658560998,366.6893171187914,117.1277882949147,26.32868003845215,796.4425659179688,3,260,130,1,3,MRI
hippocampus_244,38,53,30,60420,2,Posterior,1511,0.02500827540549487,0.038625406047189184,0.1561501250935707,366.85905367171506,121.35434740824606,32.910850524902344,928.0859985351562,3,260,130,1,3,MRI
hippocampus_327,36,54,27,52488,0,background,48845,0.9305936595031246,0.28533599784773367,0.2541438576784953,212092.12529840687,97591.57611847931,0.0,536674.5625,3,260,130,1,3,MRI
hippocampus_327,36,54,27,52488,1,Anterior,2092,0.03985672915714068,0.1667260788438733,0.19562251991535895,177213.7662673279,41064.06583253289,25044.8125,347049.53125,3,260,130,1,3,MRI
hippocampus_327,36,54,27,52488,2,Posterior,1551,0.029549611339734796,0.10154989407680677,0.16934116985956313,171299.87171079143,41274.648278229215,57245.28515625,354205.1875,3,260,130,1,3,MRI
hippocampus_190,37,52,30,57720,0,background,54411,0.9426715176715177,0.3126153551676316,0.2324691967603347,263588.9586890201,118181.10473168238,0.0,1165785.875,3,260,130,1,3,MRI
hippocampus_190,37,52,30,57720,1,Anterior,1665,0.028846153846153848,0.2460309185366312,0.16737399216855012,188068.45803068695,41565.245116978534,48845.7734375,341920.4375,3,260,130,1,3,MRI
hippocampus_190,37,52,30,57720,2,Posterior,1644,0.028482328482328484,0.08192538081282413,0.16634628173347676,193800.46580843217,50549.03299520637,78153.2421875,413560.90625,3,260,130,1,3,MRI
hippocampus_227,36,47,36,60912,0,background,57376,0.9419490412398214,0.3487192353372616,0.23383978478266407,580.3922094504925,276.4502537846057,0.0,1907.912109375,3,260,130,1,3,MRI
hippocampus_227,36,47,36,60912,1,Anterior,1979,0.03248949303913843,0.17766211208276328,0.17729615303553037,453.2408905877436,105.2293855420945,35.00756072998047,840.1814575195312,3,260,130,1,3,MRI
hippocampus_227,36,47,36,60912,2,Posterior,1557,0.025561465721040188,0.0909138288401607,0.15782292986518873,472.83815247689444,116.94219926923634,52.5113410949707,945.2041625976562,3,260,130,1,3,MRI
hippocampus_090,37,50,40,74000,0,background,69999,0.9459324324324324,0.3504375603273887,0.22615097988930777,523.0578643595992,225.5160704877021,0.0,2294.47802734375,3,260,130,1,3,MRI
hippocampus_090,37,50,40,74000,1,Anterior,2044,0.02762162162162162,0.16410515006853968,0.16388614230804743,384.7545701118365,103.74689415511318,30.19049835205078,797.0291748046875,3,260,130,1,3,MRI
hippocampus_090,37,50,40,74000,2,Posterior,1957,0.026445945945945945,0.10829548480484613,0.16045733977905172,356.05350654613744,107.30792024729169,84.53339385986328,772.8767700195312,3,260,130,1,3,MRI
hippocampus_356,36,51,37,67932,0,background,64436,0.9485367720661838,0.3389777119254549,0.2209406347968799,698.6276474866545,302.85092725729606,0.0,3789.675537109375,3,260,130,1,3,MRI
hippocampus_356,36,51,37,67932,1,Anterior,1863,0.027424483306836247,0.1984049054096366,0.16331681181736715,511.3417532230281,116.10696067664846,22.205129623413086,1021.4359741210938,3,260,130,1,3,MRI
hippocampus_356,36,51,37,67932,2,Posterior,1633,0.02403874462697992,0.06524450782634686,0.15316945969656864,475.7808334434682,118.29231308083477,214.64959716796875,1125.0599365234375,3,260,130,1,3,MRI
hippocampus_235,37,58,35,75110,0,background,72070,0.9595260284915458,0.3181326314735426,0.19706808249634716,392.18475389169623,185.62025830004498,0.0,1012.8256225585938,3,260,130,1,3,MRI
hippocampus_235,37,58,35,75110,1,Anterior,1479,0.019691119691119693,0.19958429846042045,0.1389366024358941,307.95904231248795,93.91361121296936,56.268089294433594,662.7130737304688,3,260,130,1,3,MRI
hippocampus_235,37,58,35,75110,2,Posterior,1561,0.020782851817334577,0.058922781228619076,0.14265666786965583,320.66282342474557,108.63049881745947,25.008039474487305,681.4690551757812,3,260,130,1,3,MRI
hippocampus_335,32,47,41,61664,0,background,59132,0.9589387649195641,0.34791896697293984,0.19843187761573264,508.51287161670905,206.62329182370195,0.0,1044.257080078125,3,260,130,1,3,MRI
hippocampus_335,32,47,41,61664,1,Anterior,1263,0.020481966787752985,0.18319578704806758,0.14164199880070308,375.76404061094695,98.71458976996836,99.45305633544922,767.2092895507812,3,260,130,1,3,MRI
hippocampus_335,32,47,41,61664,2,Posterior,1269,0.020579268292682928,0.0618638100581136,0.14197099002690902,396.76540947110755,83.16218242948034,120.7644271850586,745.89794921875,3,260,130,1,3,MRI
hippocampus_248,36,50,38,68400,0,background,64962,0.9497368421052632,0.3458925743325939,0.21848746612377012,496.27697450616034,234.65269864677882,0.0,1789.793212890625,3,260,130,1,3,MRI
hippocampus_248,36,50,38,68400,1,Anterior,1887,0.027587719298245612,0.16447728396306194,0.1637883910482267,374.16451676231753,110.07736481694604,49.91455078125,869.9393310546875,3,260,130,1,3,MRI
hippocampus_248,36,50,38,68400,2,Posterior,1551,0.022675438596491227,0.07455953034392046,0.14886659491285473,357.838178087403,116.36811469078053,114.09040069580078,827.1553955078125,3,260,130,1,3,MRI
hippocampus_155,34,53,37,66674,0,background,63119,0.9466808651048385,0.32555640440161937,0.2246691005661284,211710.6731738781,96344.17265036906,0.0,730528.75,3,260,130,1,3,MRI
hippocampus_155,34,53,37,66674,1,Anterior,2046,0.030686624471308155,0.21269063517791517,0.17246725935627627,153124.60993821785,40107.91143678702,26808.39453125,335104.9375,3,260,130,1,3,MRI
hippocampus_155,34,53,37,66674,2,Posterior,1509,0.022632510423853378,0.06586833419407422,0.14872888050330893,165287.34327757414,53645.549196625725,23457.345703125,385370.65625,3,260,130,1,3,MRI
hippocampus_036,36,47,39,65988,0,background,62479,0.9468236649087713,0.35306445433553213,0.22438496490962595,670.6994865818128,287.5346460564803,0.0,3484.540771484375,3,260,130,1,3,MRI
hippocampus_036,36,47,39,65988,1,Anterior,1849,0.02802024610535249,0.15082434451237417,0.1650306393175157,456.1670206419644,104.74647726858232,114.95391845703125,1221.3853759765625,3,260,130,1,3,MRI
hippocampus_036,36,47,39,65988,2,Posterior,1660,0.02515608898587622,0.0722836159683778,0.15659904269442676,458.7985734594874,129.54655101476214,93.40005493164062,1013.0314331054688,3,260,130,1,3,MRI
hippocampus_136,34,49,41,68306,0,background,65493,0.9588176734108278,0.350447080432667,0.1987117071686392,215093.3567243261,97312.46822958345,0.0,638080.6875,3,260,130,1,3,MRI
hippocampus_136,34,49,41,68306,1,Anterior,1445,0.021154803384768543,0.2116543177687215,0.14390023515797437,161647.82100589317,37100.31908388404,24900.708984375,270795.21875,3,260,130,1,3,MRI
hippocampus_136,34,49,41,68306,2,Posterior,1368,0.02002752320440371,0.064143124527108,0.1400943307871549,153558.9231827942,43314.66452154219,46688.828125,314371.4375,3,260,130,1,3,MRI
hippocampus_381,33,49,37,59829,0,background,56677,0.9473165187450902,0.33855982937557944,0.22340083271504022,570.500442651475,258.3062521357517,0.0,2818.4375,3,260,130,1,3,MRI
hippocampus_381,33,49,37,59829,1,Anterior,1550,0.025907168764311622,0.17825177675795056,0.15885838778902767,431.66503845214845,99.98130779038227,128.72671508789062,806.2357177734375,3,260,130,1,3,MRI
hippocampus_381,33,49,37,59829,2,Posterior,1602,0.026776312490598204,0.08634258709976757,0.16142906051886707,429.3850875454449,121.16106248544564,203.25270080566406,914.63720703125,3,260,130,1,3,MRI
hippocampus_393,36,51,31,56916,0,background,53234,0.9353081734485909,0.31868945533685056,0.24598128816812775,597.5445843414365,264.24800093355253,0.0,1630.4666748046875,3,260,130,1,3,MRI
hippocampus_393,36,51,31,56916,1,Anterior,1864,0.03275001756975191,0.17289931624883034,0.1779816111819782,453.6319201555375,115.34255579407187,107.05084228515625,988.16162109375,3,260,130,1,3,MRI
hippocampus_393,36,51,31,56916,2,Posterior,1818,0.03194180898165718,0.08181946491106114,0.175845187084084,450.37087452031335,138.38403125056638,41.17340087890625,996.3963012695312,3,260,130,1,3,MRI
hippocampus_124,35,55,41,78925,0,background,75788,0.960253405131454,0.33397437047534795,0.19536325925030468,71.90728083601626,31.064594284852266,4.0,249.0,3,260,130,1,3,MRI
hippocampus_124,35,55,41,78925,1,Anterior,1606,0.02034843205574913,0.21176715442688207,0.14118914040612926,53.627023661270236,13.00540138706005,23.0,102.0,3,260,130,1,3,MRI
hippocampus_124,35,55,41,78925,2,Posterior,1531,0.019398162812796958,0.048671803909198626,0.13791981036923298,55.130633572828216,14.536062348941062,23.0,106.0,3,260,130,1,3,MRI
hippocampus_024,38,52,33,65208,0,background,61178,0.9381977671451356,0.32473219864666875,0.24079600675471666,724.685077091568,319.7665978990729,0.0,3696.773681640625,3,260,130,1,3,MRI
hippocampus_024,38,52,33,65208,1,Anterior,2011,0.03083977426082689,0.12973555670709386,0.17288343640837353,504.18367269203947,135.2966585485618,73.20343780517578,979.0960083007812,3,260,130,1,3,MRI
hippocampus_024,38,52,33,65208,2,Posterior,2019,0.030962458594037543,0.09515179652560088,0.17321600604981646,480.18228389178836,156.46888186127902,36.60171890258789,1143.8037109375,3,260,130,1,3,MRI
hippocampus_171,35,56,28,54880,0,background,51206,0.9330539358600584,0.2788390266984202,0.24992856706689714,61.67558489239542,24.156292713968693,2.0,125.0,3,260,130,1,3,MRI
hippocampus_171,35,56,28,54880,1,Anterior,1849,0.033691690962099126,0.21098253728806904,0.18043436735337734,47.37641968631693,9.609802433527145,23.0,86.0,3,260,130,1,3,MRI
hippocampus_171,35,56,28,54880,2,Posterior,1825,0.033254373177842564,0.09046748751708779,0.1793000832191423,48.38958904109589,11.538001588361416,17.0,96.0,3,260,130,1,3,MRI
hippocampus_163,36,47,44,74448,0,background,70945,0.9529470234257468,0.35624600260627987,0.21175219944490764,65.34208189442526,27.441623150872008,0.0,152.0,3,260,130,1,3,MRI
hippocampus_163,36,47,44,74448,1,Anterior,1569,0.02107511283043198,0.15853583081119393,0.14363478843795657,50.734225621414915,9.627020479714641,23.0,84.0,3,260,130,1,3,MRI
hippocampus_163,36,47,44,74448,2,Posterior,1934,0.02597786374382119,0.05583639389101344,0.15906921241751545,50.832988624612206,11.065122995743687,23.0,96.0,3,260,130,1,3,MRI
hippocampus_126,39,44,43,73788,0,background,70643,0.957377893424405,0.3703159387290334,0.20200362028105728,68.7702532451906,30.400938807749494,1.0,255.0,3,260,130,1,3,MRI
hippocampus_126,39,44,43,73788,1,Anterior,1650,0.022361359570661897,0.25407578654130253,0.14785577150998694,53.157575757575756,10.31448026872696,24.0,97.0,3,260,130,1,3,MRI
hippocampus_126,39,44,43,73788,2,Posterior,1495,0.020260747004933053,0.06888588737683157,0.14089091218291952,52.42876254180602,11.039974892448255,31.0,90.0,3,260,130,1,3,MRI
hippocampus_026,36,50,36,64800,0,background,61172,0.9440123456790124,0.34169510009932913,0.22989788360187496,508.118851254361,220.08324640988994,0.0,2670.5478515625,3,260,130,1,3,MRI
hippocampus_026,36,50,36,64800,1,Anterior,1863,0.02875,0.14214736501676697,0.16710307447799994,393.0762330412033,92.89982513484748,135.0621795654297,755.1204223632812,3,260,130,1,3,MRI
hippocampus_026,36,50,36,64800,2,Posterior,1765,0.027237654320987653,0.07277485492646092,0.1627751962311151,366.6296538528572,103.57171310231783,110.50542449951172,718.2852783203125,3,260,130,1,3,MRI
hippocampus_138,32,46,42,61824,0,background,59290,0.9590126811594203,0.35227925713049174,0.19826083459634772,202581.55879611208,88382.53505929631,0.0,907688.375,3,260,130,1,3,MRI
hippocampus_138,32,46,42,61824,1,Anterior,1171,0.018940864389233956,0.18993373944918535,0.13631620609972464,150137.08198454845,31270.24978387094,44962.890625,264156.96875,3,260,130,1,3,MRI
hippocampus_138,32,46,42,61824,2,Posterior,1363,0.022046454451345756,0.06392510949273149,0.14683462908139377,142300.7040191673,40444.78091179226,25291.625,289448.59375,3,260,130,1,3,MRI
hippocampus_038,37,51,35,66045,0,background,62487,0.9461276402452873,0.33842795266517256,0.22576564975472135,365.33253135318984,154.3995437067397,0.0,1449.8988037109375,3,260,130,1,3,MRI
hippocampus_038,37,51,35,66045,1,Anterior,1837,0.02781436899083958,0.17888593170311426,0.16444065758954202,290.18829588664244,82.83067004681936,26.750900268554688,652.7219848632812,3,260,130,1,3,MRI
hippocampus_038,37,51,35,66045,2,Posterior,1721,0.026057990763873117,0.07372035565099544,0.15930778976943663,281.0756461749168,86.95137796807113,21.400720596313477,609.9205322265625,3,260,130,1,3,MRI
hippocampus_145,36,53,33,62964,0,background,59428,0.9438409249730004,0.31975269228951847,0.2302286544266621,201459.9694443432,101675.58935023223,0.0,890791.1875,3,260,130,1,3,MRI
hippocampus_145,36,53,33,62964,1,Anterior,2074,0.03293945746775936,0.18931099505507412,0.17847814882917468,144899.73669445366,33714.41319383149,22062.939453125,284060.34375,3,260,130,1,3,MRI
hippocampus_145,36,53,33,62964,2,Posterior,1462,0.0232196175592402,0.06441694488315015,0.1506003549784755,155010.25782051557,42342.45234869991,55157.34765625,353007.03125,3,260,130,1,3,MRI
hippocampus_045,36,48,37,63936,0,background,61068,0.9551426426426426,0.35405442418301436,0.20699076029685892,520.9338702489625,207.1940898084148,0.0,1048.66943359375,3,260,130,1,3,MRI
hippocampus_045,36,48,37,63936,1,Anterior,1246,0.01948823823823824,0.15356126669875797,0.1382333057139556,380.8257471715275,85.42385631345522,23.407800674438477,716.2786865234375,3,260,130,1,3,MRI
hippocampus_045,36,48,37,63936,2,Posterior,1622,0.02536911911911912,0.053429432528729864,0.15724352741604045,404.9087629400552,91.54655951671405,32.77091979980469,795.865234375,3,260,130,1,3,MRI
hippocampus_034,36,49,40,70560,0,background,67185,0.9521683673469388,0.3515375757282573,0.2134098581856139,66.13209793852795,29.997015214767245,2.0,255.0,3,260,130,1,3,MRI
hippocampus_034,36,49,40,70560,1,Anterior,1830,0.025935374149659865,0.19848198137719267,0.15894253841365757,48.6103825136612,10.322800979979345,19.0,88.0,3,260,130,1,3,MRI
hippocampus_034,36,49,40,70560,2,Posterior,1545,0.02189625850340136,0.09222622625742545,0.1463448405887737,44.80711974110032,12.917876569692268,11.0,96.0,3,260,130,1,3,MRI
